,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
227,2023-04-17 15:18:04+00:00,0.0,0.489,0.511,0.8553,True,False,['Poker']
228,2023-04-17 15:18:00+00:00,0.051,0.691,0.258,0.8442,True,False,['Sports Betting']
229,2023-04-17 15:15:22+00:00,0.21,0.694,0.097,-0.7096,True,False,['Poker']
230,2023-04-17 15:14:20+00:00,0.155,0.763,0.082,-0.1531,False,False,['Sports Betting']
231,2023-04-17 15:13:25+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
232,2023-04-17 15:09:18+00:00,0.237,0.71,0.053,-0.779,True,False,['Horses']
233,2023-04-17 15:09:08+00:00,0.181,0.819,0.0,-0.6369,True,False,['Poker']
234,2023-04-17 15:07:54+00:00,0.214,0.698,0.088,-0.8598,True,False,['Horses']
235,2023-04-17 15:06:31+00:00,0.167,0.833,0.0,-0.5574,True,False,['Sports Betting']
236,2023-04-17 15:06:09+00:00,0.216,0.784,0.0,-0.9067,True,False,['Horses']
237,2023-04-17 15:05:34+00:00,0.0,0.891,0.109,0.4019,True,False,['Horses']
238,2023-04-17 15:04:32+00:00,0.0,0.872,0.128,0.3612,True,False,['Sports Betting']
239,2023-04-17 15:03:17+00:00,0.091,0.646,0.263,0.906,True,False,"['Poker', 'Horses']"
240,2023-04-17 15:00:49+00:00,0.0,0.792,0.208,0.8402,False,False,['Poker']
241,2023-04-17 15:00:43+00:00,0.125,0.875,0.0,-0.7624,True,False,['Poker']
242,2023-04-17 15:00:16+00:00,0.0,1.0,0.0,0.0,True,False,['Horses']
243,2023-04-17 15:00:00+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
244,2023-04-17 14:59:35+00:00,0.132,0.807,0.061,-0.7394,False,False,['Sports Betting']
245,2023-04-17 14:59:23+00:00,0.11,0.833,0.057,-0.4651,True,False,['Sports Betting']
246,2023-04-17 14:59:00+00:00,0.085,0.669,0.246,0.8552,True,False,['Horses']
247,2023-04-17 14:58:34+00:00,0.0,0.94,0.06,0.2263,True,False,['Sports Betting']
248,2023-04-17 14:57:58+00:00,0.038,0.866,0.096,0.4939,True,False,['Poker']
249,2023-04-17 14:57:50+00:00,0.202,0.798,0.0,-0.4168,False,False,['Sports Betting']
250,2023-04-17 14:55:38+00:00,0.0,0.698,0.302,0.5994,True,False,[]
251,2023-04-17 14:55:22+00:00,0.116,0.594,0.29,0.8771,True,False,['Horses']
252,2023-04-17 14:53:06+00:00,0.172,0.675,0.153,-0.0772,True,False,['Horses']
253,2023-04-17 14:52:06+00:00,0.068,0.852,0.081,0.1548,True,False,['Sports Betting']
254,2023-04-17 14:51:30+00:00,0.0,1.0,0.0,0.0,False,False,[]
255,2023-04-17 14:47:31+00:00,0.0,0.926,0.074,0.34,True,False,['Sports Betting']
256,2023-04-17 14:46:05+00:00,0.0,0.865,0.135,0.3612,True,False,['Sports Betting']
257,2023-04-17 14:45:25+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
258,2023-04-17 14:44:29+00:00,0.057,0.943,0.0,-0.128,False,False,['Horses']
259,2023-04-17 14:42:49+00:00,0.0,0.888,0.112,0.4404,True,False,['Sports Betting']
260,2023-04-17 14:39:37+00:00,0.078,0.819,0.104,0.2382,True,False,['Horses']
261,2023-04-17 14:34:19+00:00,0.238,0.622,0.14,-0.4404,False,False,['Horses']
262,2023-04-17 14:32:40+00:00,0.043,0.957,0.0,-0.2732,True,False,['Roulette']
263,2023-04-17 14:32:31+00:00,0.0,0.954,0.046,0.34,False,False,['Horses']
264,2023-04-17 14:30:00+00:00,0.132,0.868,0.0,-0.6336,False,False,['Sports Betting']
265,2023-04-17 14:29:53+00:00,0.531,0.469,0.0,-0.5267,True,False,[]
266,2023-04-17 14:29:47+00:00,0.0,0.741,0.259,0.6369,True,False,['Horses']
267,2023-04-17 14:28:38+00:00,0.0,0.792,0.208,0.8655,True,False,['Horses']
268,2023-04-17 14:28:06+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
269,2023-04-17 14:27:48+00:00,0.0,0.824,0.176,0.8481,True,False,['Sports Betting']
270,2023-04-17 14:26:59+00:00,0.0,1.0,0.0,0.0,True,False,['Horses']
271,2023-04-17 14:24:05+00:00,0.092,0.721,0.187,0.4404,True,False,[]
272,2023-04-17 14:23:50+00:00,0.0,0.846,0.154,0.7494,False,False,['Sports Betting']
273,2023-04-17 14:23:30+00:00,0.189,0.811,0.0,-0.5423,False,False,['Sports Betting']
274,2023-04-17 14:20:48+00:00,0.0,0.9,0.1,0.4404,False,False,['Sports Betting']
275,2023-04-17 14:20:00+00:00,0.0,0.844,0.156,0.7861,False,False,['Sports Betting']
276,2023-04-17 14:14:00+00:00,0.0,0.795,0.205,0.8286,False,False,['Sports Betting']
277,2023-04-17 14:13:53+00:00,0.0,0.852,0.148,0.4939,True,False,['Sports Betting']
278,2023-04-17 14:12:52+00:00,0.142,0.778,0.08,-0.6155,True,False,['Horses']
279,2023-04-17 14:12:41+00:00,0.186,0.759,0.055,-0.8683,True,False,['Horses']
280,2023-04-17 14:12:20+00:00,0.193,0.763,0.043,-0.5719,True,False,['Sports Betting']
281,2023-04-17 14:09:07+00:00,0.145,0.855,0.0,-0.1761,True,False,[]
282,2023-04-17 14:08:55+00:00,0.171,0.718,0.111,-0.5719,True,False,['Horses']
283,2023-04-17 14:08:32+00:00,0.0,0.763,0.237,0.8402,True,False,['Sports Betting']
284,2023-04-17 14:07:45+00:00,0.043,0.836,0.121,0.4939,True,False,['Sports Betting']
285,2023-04-17 14:06:29+00:00,0.0,0.865,0.135,0.4215,True,False,['Sports Betting']
286,2023-04-17 14:06:28+00:00,0.073,0.78,0.147,0.4753,True,False,[]
287,2023-04-17 14:05:53+00:00,0.117,0.641,0.242,0.7573,True,False,[]
288,2023-04-17 14:02:36+00:00,0.114,0.886,0.0,-0.6249,True,False,['Sports Betting']
289,2023-04-17 14:00:47+00:00,0.052,0.711,0.237,0.91,True,False,['Horses']
290,2023-04-17 14:00:34+00:00,0.0,0.68,0.32,0.971,True,False,['Sports Betting']
291,2023-04-17 14:00:01+00:00,0.0,0.914,0.086,0.5106,False,False,['Sports Betting']
